Data,Bioma,Estados,Nível 0,Area_Queimada_ha
2022-07-01,Cerrado,Bahia,Natural,129.1901404
2022-07-01,Cerrado,Bahia,Natural,2213.751587
2022-06-01,Cerrado,Bahia,Antrópico,88.02419033
2022-06-01,Cerrado,Bahia,Antrópico,30.36113552
2022-06-01,Cerrado,Bahia,Antrópico,6.473357751
2022-06-01,Cerrado,Bahia,Antrópico,112.2351433
2022-06-01,Cerrado,Bahia,Antrópico,66.76662152
2022-06-01,Cerrado,Bahia,Antrópico,1118.639826
2022-06-01,Cerrado,Bahia,Antrópico,696.7849304
2022-06-01,Cerrado,Bahia,Antrópico,50.81769391
2022-06-01,Cerrado,Bahia,Antrópico,52.96080184
2022-06-01,Cerrado,Bahia,Natural,0.61213147
2022-06-01,Cerrado,Bahia,Natural,1638.42816
2022-06-01,Cerrado,Bahia,Natural,40.48049565
2022-06-01,Cerrado,Bahia,Natural,2396.264673
2022-05-01,Cerrado,Bahia,Antrópico,25.96721968
2022-05-01,Cerrado,Bahia,Antrópico,7.085789819
2022-05-01,Cerrado,Bahia,Antrópico,20.34961095
2022-05-01,Cerrado,Bahia,Antrópico,85.5461528
2022-05-01,Cerrado,Bahia,Antrópico,1124.980802
2022-05-01,Cerrado,Bahia,Antrópico,133.3355485
2022-05-01,Cerrado,Bahia,Antrópico,10.67447999
2022-05-01,Cerrado,Bahia,Antrópico,6.745759509
2022-05-01,Cerrado,Bahia,Natural,1.665713904
2022-05-01,Cerrado,Bahia,Natural,774.0996409
2022-05-01,Cerrado,Bahia,Natural,50.89518158
2022-05-01,Cerrado,Bahia,Natural,611.3902946
2022-03-01,Cerrado,Bahia,Antrópico,34.02210617
2022-03-01,Cerrado,Bahia,Antrópico,128.3739359
2022-03-01,Cerrado,Bahia,Antrópico,1.477126862
2022-03-01,Cerrado,Bahia,Antrópico,0.60851449
2022-03-01,Cerrado,Bahia,Natural,40.10246116
2022-03-01,Cerrado,Bahia,Natural,213.6577099
2022-11-01,Cerrado,Bahia,Antrópico,15.8615904
2022-11-01,Cerrado,Bahia,Antrópico,2.17999314
2022-11-01,Cerrado,Bahia,Antrópico,26.95489839
2022-11-01,Cerrado,Bahia,Antrópico,28.8140234
2022-11-01,Cerrado,Bahia,Antrópico,92.56297377
2022-11-01,Cerrado,Bahia,Antrópico,46.71882151
2022-11-01,Cerrado,Bahia,Antrópico,0.173293506
2022-11-01,Cerrado,Bahia,Antrópico,2.343929797
2022-11-01,Cerrado,Bahia,Natural,132.1585931
2022-11-01,Cerrado,Bahia,Natural,2351.177735
2022-11-01,Cerrado,Bahia,Natural,19.93451073
2022-11-01,Cerrado,Bahia,Natural,9.498039856
2022-10-01,Cerrado,Bahia,Antrópico,506.5457985
2022-10-01,Cerrado,Bahia,Antrópico,275.307902
2022-10-01,Cerrado,Bahia,Antrópico,62.34688441
2022-10-01,Cerrado,Bahia,Antrópico,1498.615079
2022-10-01,Cerrado,Bahia,Antrópico,491.0177006
2022-10-01,Cerrado,Bahia,Antrópico,8625.191509
2022-10-01,Cerrado,Bahia,Antrópico,2004.801001
2022-10-01,Cerrado,Bahia,Antrópico,45.63086425
2022-10-01,Cerrado,Bahia,Antrópico,38.72596817
2022-10-01,Cerrado,Bahia,Natural,1445.122546
2022-10-01,Cerrado,Bahia,Natural,111042.8956
2022-10-01,Cerrado,Bahia,Natural,1620.615664
2022-10-01,Cerrado,Bahia,Natural,20044.08812
2022-10-01,Cerrado,Bahia,Natural,0.436802332
2022-09-01,Cerrado,Bahia,Antrópico,81.9651928
2022-09-01,Cerrado,Bahia,Antrópico,53.81120667
2022-09-01,Cerrado,Bahia,Antrópico,2.62149079
2022-09-01,Cerrado,Bahia,Antrópico,249.281922
2022-09-01,Cerrado,Bahia,Antrópico,473.9837045
2022-09-01,Cerrado,Bahia,Antrópico,2182.337347
2022-09-01,Cerrado,Bahia,Antrópico,871.4284516
2022-09-01,Cerrado,Bahia,Antrópico,671.7309848
2022-09-01,Cerrado,Bahia,Antrópico,24.79111866
2022-09-01,Cerrado,Bahia,Natural,363.9528369
2022-09-01,Cerrado,Bahia,Natural,67891.84442
2022-09-01,Cerrado,Bahia,Natural,1657.103805
2022-09-01,Cerrado,Bahia,Natural,22680.30219
2022-09-01,Cerrado,Bahia,Natural,8.999122235
2022-04-01,Cerrado,Distrito Federal,Antrópico,2.926397577
2022-04-01,Cerrado,Distrito Federal,Antrópico,2.067233026
2022-04-01,Cerrado,Distrito Federal,Antrópico,8.957951856
2022-04-01,Cerrado,Distrito Federal,Antrópico,1.032800018
2022-04-01,Cerrado,Distrito Federal,Antrópico,15.76310104
2022-04-01,Cerrado,Distrito Federal,Natural,211.4937905
2022-04-01,Cerrado,Distrito Federal,Natural,2.842516455
2022-04-01,Cerrado,Distrito Federal,Natural,429.0730102
2022-08-01,Cerrado,Distrito Federal,Antrópico,9.391497516
2022-08-01,Cerrado,Distrito Federal,Antrópico,631.8050615
2022-08-01,Cerrado,Distrito Federal,Antrópico,492.639236
2022-08-01,Cerrado,Distrito Federal,Antrópico,706.7172944
2022-08-01,Cerrado,Distrito Federal,Antrópico,15.14711273
2022-08-01,Cerrado,Distrito Federal,Antrópico,1.465478198
2022-08-01,Cerrado,Distrito Federal,Antrópico,152.022804
2022-08-01,Cerrado,Distrito Federal,Natural,70.98104686
2022-08-01,Cerrado,Distrito Federal,Natural,1553.478692
2022-08-01,Cerrado,Distrito Federal,Natural,61.89587941
2022-08-01,Cerrado,Distrito Federal,Natural,748.9840464
2022-01-01,Cerrado,Distrito Federal,Antrópico,2.411463165
2022-07-01,Cerrado,Distrito Federal,Antrópico,17.38244872
2022-07-01,Cerrado,Distrito Federal,Antrópico,44.9857961
2022-07-01,Cerrado,Distrito Federal,Antrópico,462.3025816
2022-07-01,Cerrado,Distrito Federal,Antrópico,499.9670291
2022-07-01,Cerrado,Distrito Federal,Antrópico,2.155024677
2022-07-01,Cerrado,Distrito Federal,Antrópico,333.191288
2022-07-01,Cerrado,Distrito Federal,Natural,38.23700358
2022-07-01,Cerrado,Distrito Federal,Natural,801.2759953
2022-07-01,Cerrado,Distrito Federal,Natural,58.08842937
2022-07-01,Cerrado,Distrito Federal,Natural,736.4632163
2022-06-01,Cerrado,Distrito Federal,Antrópico,0.086182312
2022-06-01,Cerrado,Distrito Federal,Antrópico,27.060388
2022-06-01,Cerrado,Distrito Federal,Antrópico,45.65643632
2022-06-01,Cerrado,Distrito Federal,Antrópico,106.4705952
2022-06-01,Cerrado,Distrito Federal,Antrópico,3.704081152
2022-06-01,Cerrado,Distrito Federal,Antrópico,1.034349298
2022-06-01,Cerrado,Distrito Federal,Antrópico,72.53489716
2022-06-01,Cerrado,Distrito Federal,Natural,11.36621495
2022-06-01,Cerrado,Distrito Federal,Natural,415.429999
2022-06-01,Cerrado,Distrito Federal,Natural,33.08033674
2022-06-01,Cerrado,Distrito Federal,Natural,168.4308428
2022-05-01,Cerrado,Distrito Federal,Antrópico,17.32618453
2022-05-01,Cerrado,Distrito Federal,Antrópico,29.35844099
2022-05-01,Cerrado,Distrito Federal,Antrópico,66.48047358
2022-05-01,Cerrado,Distrito Federal,Antrópico,40.03384021
2022-05-01,Cerrado,Distrito Federal,Natural,5.768617713
2022-05-01,Cerrado,Distrito Federal,Natural,237.656848
2022-05-01,Cerrado,Distrito Federal,Natural,29.26584736
2022-05-01,Cerrado,Distrito Federal,Natural,558.5072988
2022-03-01,Cerrado,Distrito Federal,Antrópico,9.548219873
2022-03-01,Cerrado,Distrito Federal,Antrópico,0.430607593
2022-03-01,Cerrado,Distrito Federal,Antrópico,0.516178699
2022-03-01,Cerrado,Distrito Federal,Antrópico,0.688234656
2022-03-01,Cerrado,Distrito Federal,Natural,32.64331426
2022-03-01,Cerrado,Distrito Federal,Natural,50.17796698
2022-11-01,Cerrado,Distrito Federal,Antrópico,0.172119446
2022-11-01,Cerrado,Distrito Federal,Antrópico,5.428184106
2022-11-01,Cerrado,Distrito Federal,Antrópico,0.172320581
2022-11-01,Cerrado,Distrito Federal,Natural,51.52488813
2022-11-01,Cerrado,Distrito Federal,Natural,46.362461
2022-11-01,Cerrado,Distrito Federal,Natural,2.843790759
2022-11-01,Cerrado,Distrito Federal,Natural,2.412569324
2022-10-01,Cerrado,Distrito Federal,Antrópico,2.323534076
2022-10-01,Cerrado,Distrito Federal,Antrópico,12.23840609
2022-10-01,Cerrado,Distrito Federal,Antrópico,88.7072329
2022-10-01,Cerrado,Distrito Federal,Antrópico,184.675772
2022-10-01,Cerrado,Distrito Federal,Antrópico,1.634850873
2022-10-01,Cerrado,Distrito Federal,Antrópico,0.947623273
2022-10-01,Cerrado,Distrito Federal,Natural,16.11608489
2022-10-01,Cerrado,Distrito Federal,Natural,644.9375104
2022-10-01,Cerrado,Distrito Federal,Natural,18.44152816
2022-10-01,Cerrado,Distrito Federal,Natural,101.8393036
2022-09-01,Cerrado,Distrito Federal,Antrópico,14.64683001
2022-09-01,Cerrado,Distrito Federal,Antrópico,245.8098344
2022-09-01,Cerrado,Distrito Federal,Antrópico,616.5442457
2022-09-01,Cerrado,Distrito Federal,Antrópico,893.7254131
2022-09-01,Cerrado,Distrito Federal,Antrópico,12.83569785
2022-09-01,Cerrado,Distrito Federal,Antrópico,5.430535046
2022-09-01,Cerrado,Distrito Federal,Antrópico,25.14884958
2022-09-01,Cerrado,Distrito Federal,Natural,424.6750512
2022-09-01,Cerrado,Distrito Federal,Natural,6692.084992
2022-09-01,Cerrado,Distrito Federal,Natural,196.2718783
2022-09-01,Cerrado,Distrito Federal,Natural,3439.656121
2022-04-01,Cerrado,Goiás,Antrópico,395.5620665
2022-04-01,Cerrado,Goiás,Antrópico,325.8035446
2022-04-01,Cerrado,Goiás,Antrópico,258.2024416
2022-04-01,Cerrado,Goiás,Antrópico,482.1809994
2022-04-01,Cerrado,Goiás,Antrópico,269.4867381
2022-04-01,Cerrado,Goiás,Antrópico,10.07824401
2022-04-01,Cerrado,Goiás,Antrópico,2.419084143
2022-04-01,Cerrado,Goiás,Antrópico,175.6141709
2022-04-01,Cerrado,Goiás,Natural,10.55789716
2022-04-01,Cerrado,Goiás,Natural,1354.966468
2022-04-01,Cerrado,Goiás,Natural,304.9126787
2022-04-01,Cerrado,Goiás,Natural,5025.330602
2022-04-01,Cerrado,Goiás,Natural,6.690102386
2022-08-01,Cerrado,Goiás,Antrópico,1.203956458
2022-08-01,Cerrado,Goiás,Antrópico,3.206717035
2022-08-01,Cerrado,Goiás,Antrópico,7271.144326
2022-08-01,Cerrado,Goiás,Antrópico,1072.314038
2022-08-01,Cerrado,Goiás,Antrópico,6363.543114
2022-08-01,Cerrado,Goiás,Antrópico,6506.835058
2022-08-01,Cerrado,Goiás,Antrópico,10873.21627
2022-08-01,Cerrado,Goiás,Antrópico,113.119849
2022-08-01,Cerrado,Goiás,Antrópico,8.983058136
2022-08-01,Cerrado,Goiás,Antrópico,271.3605988
2022-08-01,Cerrado,Goiás,Natural,879.0495154
2022-08-01,Cerrado,Goiás,Natural,17948.96966
2022-08-01,Cerrado,Goiás,Natural,1540.378083
2022-08-01,Cerrado,Goiás,Natural,7699.337497
2022-08-01,Cerrado,Goiás,Natural,170.9911226
2022-12-01,Cerrado,Goiás,Antrópico,140.5377925
2022-12-01,Cerrado,Goiás,Antrópico,43.7874692
2022-12-01,Cerrado,Goiás,Antrópico,212.6055632
2022-12-01,Cerrado,Goiás,Antrópico,104.6310456
2022-12-01,Cerrado,Goiás,Antrópico,305.6833908
2022-12-01,Cerrado,Goiás,Antrópico,2.678157452
2022-12-01,Cerrado,Goiás,Antrópico,85.32745363
2022-12-01,Cerrado,Goiás,Natural,6.565122559
2022-12-01,Cerrado,Goiás,Natural,9.869526123
2022-12-01,Cerrado,Goiás,Natural,13.71965929
2022-12-01,Cerrado,Goiás,Natural,296.9341688
2022-02-01,Cerrado,Goiás,Antrópico,255.8830756
2022-02-01,Cerrado,Goiás,Antrópico,10.8971391
2022-02-01,Cerrado,Goiás,Antrópico,551.2665535
2022-02-01,Cerrado,Goiás,Antrópico,49.50339321
2022-02-01,Cerrado,Goiás,Antrópico,90.80370253
2022-02-01,Cerrado,Goiás,Antrópico,1.631213782
2022-02-01,Cerrado,Goiás,Antrópico,2.073514111
2022-02-01,Cerrado,Goiás,Antrópico,70.04545758
2022-02-01,Cerrado,Goiás,Natural,2.686719397
2022-02-01,Cerrado,Goiás,Natural,406.8053656
2022-02-01,Cerrado,Goiás,Natural,28.03756935
2022-02-01,Cerrado,Goiás,Natural,104.294404
2022-02-01,Cerrado,Goiás,Natural,0.522755328
2022-01-01,Cerrado,Goiás,Antrópico,165.2944768
2022-01-01,Cerrado,Goiás,Antrópico,38.3054811
2022-01-01,Cerrado,Goiás,Antrópico,69.16265899
2022-01-01,Cerrado,Goiás,Antrópico,79.09786483
2022-01-01,Cerrado,Goiás,Antrópico,199.6692314
2022-01-01,Cerrado,Goiás,Antrópico,4.815612347
2022-01-01,Cerrado,Goiás,Antrópico,2.419075391
2022-01-01,Cerrado,Goiás,Antrópico,31.2288966
2022-01-01,Cerrado,Goiás,Natural,0.173394818
2022-01-01,Cerrado,Goiás,Natural,41.60281625
2022-01-01,Cerrado,Goiás,Natural,1.815356659
2022-01-01,Cerrado,Goiás,Natural,75.69304629
2022-01-01,Cerrado,Goiás,Natural,0.174252863
2022-07-01,Cerrado,Goiás,Antrópico,2098.494177
2022-07-01,Cerrado,Goiás,Antrópico,431.7737244
2022-07-01,Cerrado,Goiás,Antrópico,2187.260564
2022-07-01,Cerrado,Goiás,Antrópico,2361.465786
2022-07-01,Cerrado,Goiás,Antrópico,5625.196587
2022-07-01,Cerrado,Goiás,Antrópico,73.95652399
2022-07-01,Cerrado,Goiás,Antrópico,1.641536053
2022-07-01,Cerrado,Goiás,Antrópico,541.2961237
2022-07-01,Cerrado,Goiás,Natural,92.2563459
2022-07-01,Cerrado,Goiás,Natural,5765.494728
2022-07-01,Cerrado,Goiás,Natural,1937.786724
2022-07-01,Cerrado,Goiás,Natural,3665.956384
2022-07-01,Cerrado,Goiás,Natural,263.4122127
2022-06-01,Cerrado,Goiás,Antrópico,1059.744242
2022-06-01,Cerrado,Goiás,Antrópico,278.3599124
2022-06-01,Cerrado,Goiás,Antrópico,1456.517244
2022-06-01,Cerrado,Goiás,Antrópico,2129.849736
2022-06-01,Cerrado,Goiás,Antrópico,4234.064694
2022-06-01,Cerrado,Goiás,Antrópico,76.11119603
2022-06-01,Cerrado,Goiás,Antrópico,8.655899133
2022-06-01,Cerrado,Goiás,Antrópico,625.1102728
2022-06-01,Cerrado,Goiás,Natural,79.8729285
2022-06-01,Cerrado,Goiás,Natural,6455.892703
2022-06-01,Cerrado,Goiás,Natural,204.351351
2022-06-01,Cerrado,Goiás,Natural,5585.652871
2022-06-01,Cerrado,Goiás,Natural,60.08318397
2022-05-01,Cerrado,Goiás,Antrópico,705.220908
2022-05-01,Cerrado,Goiás,Antrópico,728.2990819
2022-05-01,Cerrado,Goiás,Antrópico,320.8340895
2022-05-01,Cerrado,Goiás,Antrópico,431.50765
2022-05-01,Cerrado,Goiás,Antrópico,1567.591915
2022-05-01,Cerrado,Goiás,Antrópico,55.49073753
2022-05-01,Cerrado,Goiás,Antrópico,1.987104608
2022-05-01,Cerrado,Goiás,Antrópico,333.5250852
2022-05-01,Cerrado,Goiás,Natural,33.95346702
2022-05-01,Cerrado,Goiás,Natural,2446.308617
2022-05-01,Cerrado,Goiás,Natural,56.68715704
2022-05-01,Cerrado,Goiás,Natural,2106.488218
2022-05-01,Cerrado,Goiás,Natural,7.400839496
2022-03-01,Cerrado,Goiás,Antrópico,330.3097184
2022-03-01,Cerrado,Goiás,Antrópico,39.52853705
2022-03-01,Cerrado,Goiás,Antrópico,665.9252619
2022-03-01,Cerrado,Goiás,Antrópico,298.8858842
2022-03-01,Cerrado,Goiás,Antrópico,155.6028035
2022-03-01,Cerrado,Goiás,Antrópico,2.494768451
2022-03-01,Cerrado,Goiás,Antrópico,131.6379835
2022-03-01,Cerrado,Goiás,Natural,6.156707116
2022-03-01,Cerrado,Goiás,Natural,396.2049702
2022-03-01,Cerrado,Goiás,Natural,63.06240648
2022-03-01,Cerrado,Goiás,Natural,396.6931729
2022-03-01,Cerrado,Goiás,Natural,11.76584919
2022-11-01,Cerrado,Goiás,Antrópico,848.6517003
2022-11-01,Cerrado,Goiás,Antrópico,72.65158803
2022-11-01,Cerrado,Goiás,Antrópico,540.2524119
2022-11-01,Cerrado,Goiás,Antrópico,599.7180997
2022-11-01,Cerrado,Goiás,Antrópico,1012.36024
2022-11-01,Cerrado,Goiás,Antrópico,10.6067676
2022-11-01,Cerrado,Goiás,Antrópico,6.329465192
2022-11-01,Cerrado,Goiás,Antrópico,163.4907118
2022-11-01,Cerrado,Goiás,Natural,226.5776375
2022-11-01,Cerrado,Goiás,Natural,1911.44275
2022-11-01,Cerrado,Goiás,Natural,566.8310615
2022-11-01,Cerrado,Goiás,Natural,1176.150561
2022-11-01,Cerrado,Goiás,Natural,3.622506921
2022-10-01,Cerrado,Goiás,Antrópico,1321.990286
2022-10-01,Cerrado,Goiás,Antrópico,495.2403184
2022-10-01,Cerrado,Goiás,Antrópico,1041.825329
2022-10-01,Cerrado,Goiás,Antrópico,8088.237271
2022-10-01,Cerrado,Goiás,Antrópico,8779.327529
2022-10-01,Cerrado,Goiás,Antrópico,81.92599871
2022-10-01,Cerrado,Goiás,Antrópico,0.173529285
2022-10-01,Cerrado,Goiás,Antrópico,57.86463123
2022-10-01,Cerrado,Goiás,Natural,3769.731752
2022-10-01,Cerrado,Goiás,Natural,47797.36538
2022-10-01,Cerrado,Goiás,Natural,1267.415536
2022-10-01,Cerrado,Goiás,Natural,12125.96427
2022-10-01,Cerrado,Goiás,Natural,74.51484298
2022-09-01,Cerrado,Goiás,Antrópico,4774.597532
2022-09-01,Cerrado,Goiás,Antrópico,528.8895255
2022-09-01,Cerrado,Goiás,Antrópico,5615.746222
2022-09-01,Cerrado,Goiás,Antrópico,19022.70113
2022-09-01,Cerrado,Goiás,Antrópico,21408.73102
2022-09-01,Cerrado,Goiás,Antrópico,340.5764535
2022-09-01,Cerrado,Goiás,Antrópico,30.48849512
2022-09-01,Cerrado,Goiás,Antrópico,243.1755192
2022-09-01,Cerrado,Goiás,Natural,7917.108966
2022-09-01,Cerrado,Goiás,Natural,58648.03391
2022-09-01,Cerrado,Goiás,Natural,817.6914531
2022-09-01,Cerrado,Goiás,Natural,5147.974755
2022-09-01,Cerrado,Goiás,Natural,1373.545563
2022-04-01,Cerrado,Maranhão,Antrópico,1.776053845
2022-04-01,Cerrado,Maranhão,Antrópico,3.108613306
2022-04-01,Cerrado,Maranhão,Antrópico,450.0983687
2022-04-01,Cerrado,Maranhão,Antrópico,507.0228642
2022-04-01,Cerrado,Maranhão,Antrópico,8.790247455
2022-04-01,Cerrado,Maranhão,Antrópico,0.088927325
2022-04-01,Cerrado,Maranhão,Antrópico,0.799369336
2022-04-01,Cerrado,Maranhão,Natural,38.06614989
2022-04-01,Cerrado,Maranhão,Natural,233.63332
2022-04-01,Cerrado,Maranhão,Natural,38.21647086
2022-04-01,Cerrado,Maranhão,Natural,988.214696
2022-08-01,Cerrado,Maranhão,Antrópico,373.6877557
2022-08-01,Cerrado,Maranhão,Antrópico,257.4932683
2022-08-01,Cerrado,Maranhão,Antrópico,4110.905768
2022-08-01,Cerrado,Maranhão,Antrópico,17699.55526
2022-08-01,Cerrado,Maranhão,Antrópico,17565.46944
2022-08-01,Cerrado,Maranhão,Antrópico,85.28572625
2022-08-01,Cerrado,Maranhão,Antrópico,129.0975696
2022-08-01,Cerrado,Maranhão,Natural,8354.788783
2022-08-01,Cerrado,Maranhão,Natural,138434.4318
2022-08-01,Cerrado,Maranhão,Natural,1077.933037
2022-08-01,Cerrado,Maranhão,Natural,51039.67735
2022-08-01,Cerrado,Maranhão,Natural,1.686244098
2022-12-01,Cerrado,Maranhão,Antrópico,0.891359271
2022-12-01,Cerrado,Maranhão,Antrópico,124.4784452
2022-12-01,Cerrado,Maranhão,Antrópico,1987.925322
2022-12-01,Cerrado,Maranhão,Antrópico,5300.54682
2022-12-01,Cerrado,Maranhão,Antrópico,4449.093122
2022-12-01,Cerrado,Maranhão,Antrópico,246.8215355
2022-12-01,Cerrado,Maranhão,Antrópico,302.7448888
2022-12-01,Cerrado,Maranhão,Natural,5907.988626
2022-12-01,Cerrado,Maranhão,Natural,1.875451685
2022-12-01,Cerrado,Maranhão,Natural,4496.611249
2022-12-01,Cerrado,Maranhão,Natural,179.6328116
2022-12-01,Cerrado,Maranhão,Natural,34.29241271
2022-12-01,Cerrado,Maranhão,Natural,544.674188
2022-02-01,Cerrado,Maranhão,Antrópico,2.319248364
2022-02-01,Cerrado,Maranhão,Antrópico,10.70233111
2022-02-01,Cerrado,Maranhão,Antrópico,395.573429
2022-02-01,Cerrado,Maranhão,Antrópico,44.45730365
2022-02-01,Cerrado,Maranhão,Antrópico,4.281525922
2022-02-01,Cerrado,Maranhão,Antrópico,33.38914109
2022-02-01,Cerrado,Maranhão,Natural,203.1391101
2022-02-01,Cerrado,Maranhão,Natural,52.59075708
2022-02-01,Cerrado,Maranhão,Natural,2.66969762
2022-01-01,Cerrado,Maranhão,Antrópico,0.26638512
2022-01-01,Cerrado,Maranhão,Antrópico,5.692671783
2022-01-01,Cerrado,Maranhão,Antrópico,51.99567307
2022-01-01,Cerrado,Maranhão,Antrópico,748.1760295
2022-01-01,Cerrado,Maranhão,Antrópico,231.1029956
2022-01-01,Cerrado,Maranhão,Antrópico,6.49746167
2022-01-01,Cerrado,Maranhão,Antrópico,19.93867501
2022-01-01,Cerrado,Maranhão,Natural,470.5631391
2022-01-01,Cerrado,Maranhão,Natural,106.938921
2022-01-01,Cerrado,Maranhão,Natural,0.357126917
2022-01-01,Cerrado,Maranhão,Natural,35.32846122
2022-07-01,Cerrado,Maranhão,Antrópico,459.082069
2022-07-01,Cerrado,Maranhão,Antrópico,226.8788969
2022-07-01,Cerrado,Maranhão,Antrópico,2302.23979
2022-07-01,Cerrado,Maranhão,Antrópico,14151.19239
2022-07-01,Cerrado,Maranhão,Antrópico,5903.006592
2022-07-01,Cerrado,Maranhão,Antrópico,49.46702402
2022-07-01,Cerrado,Maranhão,Antrópico,461.0927841
2022-07-01,Cerrado,Maranhão,Natural,3054.854479
2022-07-01,Cerrado,Maranhão,Natural,61807.03195
2022-07-01,Cerrado,Maranhão,Natural,616.2252324
2022-07-01,Cerrado,Maranhão,Natural,41616.084
2022-06-01,Cerrado,Maranhão,Antrópico,5.698798029
2022-06-01,Cerrado,Maranhão,Antrópico,60.83828292
2022-06-01,Cerrado,Maranhão,Antrópico,6529.650403
2022-06-01,Cerrado,Maranhão,Antrópico,5831.451095
2022-06-01,Cerrado,Maranhão,Antrópico,1588.690191
2022-06-01,Cerrado,Maranhão,Antrópico,5.428140356
2022-06-01,Cerrado,Maranhão,Antrópico,670.2128461
2022-06-01,Cerrado,Maranhão,Natural,1577.622151
2022-06-01,Cerrado,Maranhão,Natural,11684.40766
2022-06-01,Cerrado,Maranhão,Natural,80.78430797
2022-06-01,Cerrado,Maranhão,Natural,12277.23599
2022-05-01,Cerrado,Maranhão,Antrópico,13.75819324
2022-05-01,Cerrado,Maranhão,Antrópico,362.4284516
2022-05-01,Cerrado,Maranhão,Antrópico,2829.018256
2022-05-01,Cerrado,Maranhão,Antrópico,434.101663
2022-05-01,Cerrado,Maranhão,Antrópico,387.5507861
2022-05-01,Cerrado,Maranhão,Natural,73.95803893
2022-05-01,Cerrado,Maranhão,Natural,3776.962831
2022-05-01,Cerrado,Maranhão,Natural,18.72863079
2022-05-01,Cerrado,Maranhão,Natural,5630.032195
2022-03-01,Cerrado,Maranhão,Antrópico,2.487014465
2022-03-01,Cerrado,Maranhão,Antrópico,50.70777126
2022-03-01,Cerrado,Maranhão,Antrópico,46.10312439
2022-03-01,Cerrado,Maranhão,Antrópico,5.790779565
2022-03-01,Cerrado,Maranhão,Antrópico,0.802779065
2022-03-01,Cerrado,Maranhão,Antrópico,0.088614508
2022-03-01,Cerrado,Maranhão,Natural,3.556400531
2022-03-01,Cerrado,Maranhão,Natural,30.00575581
2022-03-01,Cerrado,Maranhão,Natural,76.3891502
2022-11-01,Cerrado,Maranhão,Antrópico,35.439063
2022-11-01,Cerrado,Maranhão,Antrópico,166.4179122
2022-11-01,Cerrado,Maranhão,Antrópico,1673.415729
2022-11-01,Cerrado,Maranhão,Antrópico,5507.880541
2022-11-01,Cerrado,Maranhão,Antrópico,8082.651585
2022-11-01,Cerrado,Maranhão,Antrópico,169.3279406
2022-11-01,Cerrado,Maranhão,Antrópico,69.4507747
2022-11-01,Cerrado,Maranhão,Natural,6313.432778
2022-11-01,Cerrado,Maranhão,Natural,9329.053771
2022-11-01,Cerrado,Maranhão,Natural,99.09611314
2022-11-01,Cerrado,Maranhão,Natural,1.696758582
2022-11-01,Cerrado,Maranhão,Natural,822.7540695
2022-10-01,Cerrado,Maranhão,Antrópico,96.45950832
2022-10-01,Cerrado,Maranhão,Antrópico,546.2044102
2022-10-01,Cerrado,Maranhão,Antrópico,2884.050273
2022-10-01,Cerrado,Maranhão,Antrópico,43473.70951
2022-10-01,Cerrado,Maranhão,Antrópico,57245.54098
2022-10-01,Cerrado,Maranhão,Antrópico,1174.333739
2022-10-01,Cerrado,Maranhão,Antrópico,9.973292639
2022-10-01,Cerrado,Maranhão,Antrópico,89.28330161
2022-10-01,Cerrado,Maranhão,Natural,58966.5647
2022-10-01,Cerrado,Maranhão,Natural,2.322379553
2022-10-01,Cerrado,Maranhão,Natural,183823.3226
2022-10-01,Cerrado,Maranhão,Natural,2456.331188
2022-10-01,Cerrado,Maranhão,Natural,52.15184858
2022-10-01,Cerrado,Maranhão,Natural,20270.77934
2022-10-01,Cerrado,Maranhão,Natural,18.69436743
2022-09-01,Cerrado,Maranhão,Antrópico,426.4277661
2022-09-01,Cerrado,Maranhão,Antrópico,607.7039296
2022-09-01,Cerrado,Maranhão,Antrópico,5201.279972
2022-09-01,Cerrado,Maranhão,Antrópico,32423.18865
2022-09-01,Cerrado,Maranhão,Antrópico,48047.69254
2022-09-01,Cerrado,Maranhão,Antrópico,611.930745
2022-09-01,Cerrado,Maranhão,Antrópico,9.623816119
2022-09-01,Cerrado,Maranhão,Antrópico,239.180507
2022-09-01,Cerrado,Maranhão,Natural,42696.05915
2022-09-01,Cerrado,Maranhão,Natural,451906.8776
2022-09-01,Cerrado,Maranhão,Natural,4081.9113
2022-09-01,Cerrado,Maranhão,Natural,17.05643057
2022-09-01,Cerrado,Maranhão,Natural,75676.58227
2022-09-01,Cerrado,Maranhão,Natural,58.78298421
2022-04-01,Cerrado,Mato Grosso,Antrópico,8.515381555
2022-04-01,Cerrado,Mato Grosso,Antrópico,33.25843591
2022-04-01,Cerrado,Mato Grosso,Antrópico,80.63221177
2022-04-01,Cerrado,Mato Grosso,Antrópico,730.2830824
2022-04-01,Cerrado,Mato Grosso,Antrópico,245.4507636
2022-04-01,Cerrado,Mato Grosso,Antrópico,19.88436161
2022-04-01,Cerrado,Mato Grosso,Antrópico,96.57347301
2022-04-01,Cerrado,Mato Grosso,Natural,42.9678933
2022-04-01,Cerrado,Mato Grosso,Natural,1023.152628
2022-04-01,Cerrado,Mato Grosso,Natural,2736.424778
2022-04-01,Cerrado,Mato Grosso,Natural,17837.93716
2022-08-01,Cerrado,Mato Grosso,Antrópico,158.0256128
2022-08-01,Cerrado,Mato Grosso,Antrópico,569.0491188
2022-08-01,Cerrado,Mato Grosso,Antrópico,1435.193867
2022-08-01,Cerrado,Mato Grosso,Antrópico,18184.87675
